RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
56,6472,2024-05-21 03:05:54.9741031,4768,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A Kerberos authentication ticket (TGT) was requested,,::1:0,Target: FORELA.LOCAL\DC01$,ServiceName: krbtgt,ServiceSid: S-1-5-21-3239415629-1862073780-2394361899-502,TicketEncryptionType: AES256-CTS-HMAC-SHA1-96,Status: KDC_ERR_NONE - No error - No errors were found.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""DC01$""},{""@Name"":""TargetDomainName"",""#text"":""FORELA.LOCAL""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1000""},{""@Name"":""ServiceName"",""#text"":""krbtgt""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-502""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
57,6473,2024-05-21 03:05:54.9748150,4769,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A Kerberos service ticket was requested,,::1:0,Target: FORELA.LOCAL\DC01$@FORELA.LOCAL,ServiceName: DC01$,ServiceSid: S-1-5-21-3239415629-1862073780-2394361899-1000,TicketEncryptionType: AES256-CTS-HMAC-SHA1-96,Status: KDC_ERR_NONE - No error - No errors were found.,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""DC01$@FORELA.LOCAL""},{""@Name"":""TargetDomainName"",""#text"":""FORELA.LOCAL""},{""@Name"":""ServiceName"",""#text"":""DC01$""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1000""},{""@Name"":""TicketOptions"",""#text"":""0x40810000""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""LogonGuid"",""#text"":""8adc4d32-b1dc-937f-efec-0bda6b606c42""},{""@Name"":""TransmittedServices"",""#text"":""-""}]}}"
58,6474,2024-05-21 03:05:54.9829623,4768,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A Kerberos authentication ticket (TGT) was requested,,::1:0,Target: FORELA.LOCAL\DC01$,ServiceName: krbtgt,ServiceSid: S-1-5-21-3239415629-1862073780-2394361899-502,TicketEncryptionType: AES256-CTS-HMAC-SHA1-96,Status: KDC_ERR_NONE - No error - No errors were found.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""DC01$""},{""@Name"":""TargetDomainName"",""#text"":""FORELA.LOCAL""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1000""},{""@Name"":""ServiceName"",""#text"":""krbtgt""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-502""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
59,6475,2024-05-21 03:05:54.9837475,4769,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A Kerberos service ticket was requested,,::1:0,Target: FORELA.LOCAL\DC01$@FORELA.LOCAL,ServiceName: DC01$,ServiceSid: S-1-5-21-3239415629-1862073780-2394361899-1000,TicketEncryptionType: AES256-CTS-HMAC-SHA1-96,Status: KDC_ERR_NONE - No error - No errors were found.,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""DC01$@FORELA.LOCAL""},{""@Name"":""TargetDomainName"",""#text"":""FORELA.LOCAL""},{""@Name"":""ServiceName"",""#text"":""DC01$""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1000""},{""@Name"":""TicketOptions"",""#text"":""0x40810000""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""LogonGuid"",""#text"":""8adc4d32-b1dc-937f-efec-0bda6b606c42""},{""@Name"":""TransmittedServices"",""#text"":""-""}]}}"
60,6476,2024-05-21 03:06:15.7074218,5140,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2660,DC01.forela.local,0,,A network share object was accessed,FORELA\DC01$,fe80::35a9:2032:4461:eefa:61541,Share: \\*\IPC$ (),Sid: S-1-5-20,AccessList: ReadData (or ListDirectory),AccessMask: Unknown code (0x1),,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-20""},{""@Name"":""SubjectUserName"",""#text"":""DC01$""},{""@Name"":""SubjectDomainName"",""#text"":""FORELA""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E4""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""fe80::35a9:2032:4461:eefa""},{""@Name"":""IpPort"",""#text"":""61541""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""AccessMask"",""#text"":""0x1""},{""@Name"":""AccessList"",""#text"":""%%4416, ""}]}}"
61,6477,2024-05-21 03:06:15.7380683,4769,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A Kerberos service ticket was requested,,::1:0,Target: FORELA.LOCAL\DC01$@FORELA.LOCAL,ServiceName: DC01$,ServiceSid: S-1-5-21-3239415629-1862073780-2394361899-1000,TicketEncryptionType: AES256-CTS-HMAC-SHA1-96,Status: KDC_ERR_NONE - No error - No errors were found.,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""DC01$@FORELA.LOCAL""},{""@Name"":""TargetDomainName"",""#text"":""FORELA.LOCAL""},{""@Name"":""ServiceName"",""#text"":""DC01$""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1000""},{""@Name"":""TicketOptions"",""#text"":""0x40800000""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""LogonGuid"",""#text"":""76446401-59aa-bbbc-fe55-467625504d4d""},{""@Name"":""TransmittedServices"",""#text"":""-""}]}}"
62,6478,2024-05-21 03:06:15.7397010,5140,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2660,DC01.forela.local,0,,A network share object was accessed,FORELA\DC01$,fe80::35a9:2032:4461:eefa:61541,Share: \\*\SYSVOL (\??\C:\Windows\SYSVOL\sysvol),Sid: S-1-5-18,AccessList: ReadData (or ListDirectory),AccessMask: Unknown code (0x1),,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DC01$""},{""@Name"":""SubjectDomainName"",""#text"":""FORELA""},{""@Name"":""SubjectLogonId"",""#text"":""0x51A9A""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""fe80::35a9:2032:4461:eefa""},{""@Name"":""IpPort"",""#text"":""61541""},{""@Name"":""ShareName"",""#text"":""\\\\*\\SYSVOL""},{""@Name"":""ShareLocalPath"",""#text"":""\\??\\C:\\Windows\\SYSVOL\\sysvol""},{""@Name"":""AccessMask"",""#text"":""0x1""},{""@Name"":""AccessList"",""#text"":""%%4416, ""}]}}"
63,6479,2024-05-21 03:06:15.7665909,4769,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A Kerberos service ticket was requested,,::1:0,Target: FORELA.LOCAL\DC01$@FORELA.LOCAL,ServiceName: DC01$,ServiceSid: S-1-5-21-3239415629-1862073780-2394361899-1000,TicketEncryptionType: AES256-CTS-HMAC-SHA1-96,Status: KDC_ERR_NONE - No error - No errors were found.,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""DC01$@FORELA.LOCAL""},{""@Name"":""TargetDomainName"",""#text"":""FORELA.LOCAL""},{""@Name"":""ServiceName"",""#text"":""DC01$""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1000""},{""@Name"":""TicketOptions"",""#text"":""0x40810000""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""LogonGuid"",""#text"":""76446401-59aa-bbbc-fe55-467625504d4d""},{""@Name"":""TransmittedServices"",""#text"":""-""}]}}"
64,6480,2024-05-21 03:06:35.9256690,4771,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,2396,DC01.forela.local,0,,Kerberos pre-authentication failed,,::ffff:172.17.79.129:57354,Target: FORELA-WKSTN001$ (S-1-5-21-3239415629-1862073780-2394361899-1106),ServiceName: krbtgt/forela.local,Status: KDC_ERR_PREAUTH_FAILED - Pre-authentication information was invalid - The wrong password was provided.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit failure,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""FORELA-WKSTN001$""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1106""},{""@Name"":""ServiceName"",""#text"":""krbtgt/forela.local""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x18""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::ffff:172.17.79.129""},{""@Name"":""IpPort"",""#text"":""57354""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
65,6481,2024-05-21 03:06:35.9442189,4771,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,2396,DC01.forela.local,0,,Kerberos pre-authentication failed,,::ffff:172.17.79.129:57356,Target: FORELA-WKSTN001$ (S-1-5-21-3239415629-1862073780-2394361899-1106),ServiceName: krbtgt/forela.local,Status: KDC_ERR_PREAUTH_FAILED - Pre-authentication information was invalid - The wrong password was provided.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit failure,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""FORELA-WKSTN001$""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1106""},{""@Name"":""ServiceName"",""#text"":""krbtgt/forela.local""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x18""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::ffff:172.17.79.129""},{""@Name"":""IpPort"",""#text"":""57356""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
66,6482,2024-05-21 03:06:36.0877280,4771,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,2396,DC01.forela.local,0,,Kerberos pre-authentication failed,,::ffff:172.17.79.129:57359,Target: FORELA-WKSTN001$ (S-1-5-21-3239415629-1862073780-2394361899-1106),ServiceName: krbtgt/forela.local,Status: KDC_ERR_PREAUTH_FAILED - Pre-authentication information was invalid - The wrong password was provided.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit failure,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""FORELA-WKSTN001$""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1106""},{""@Name"":""ServiceName"",""#text"":""krbtgt/forela.local""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x18""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::ffff:172.17.79.129""},{""@Name"":""IpPort"",""#text"":""57359""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
67,6483,2024-05-21 03:06:36.1091804,4771,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,5376,DC01.forela.local,0,,Kerberos pre-authentication failed,,::ffff:172.17.79.129:57361,Target: FORELA-WKSTN001$ (S-1-5-21-3239415629-1862073780-2394361899-1106),ServiceName: krbtgt/forela.local,Status: KDC_ERR_PREAUTH_FAILED - Pre-authentication information was invalid - The wrong password was provided.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit failure,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""FORELA-WKSTN001$""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1106""},{""@Name"":""ServiceName"",""#text"":""krbtgt/forela.local""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x18""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::ffff:172.17.79.129""},{""@Name"":""IpPort"",""#text"":""57361""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
68,6484,2024-05-21 03:06:36.1357186,4771,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,2396,DC01.forela.local,0,,Kerberos pre-authentication failed,,::ffff:172.17.79.129:57364,Target: FORELA-WKSTN001$ (S-1-5-21-3239415629-1862073780-2394361899-1106),ServiceName: krbtgt/forela.local,Status: KDC_ERR_PREAUTH_FAILED - Pre-authentication information was invalid - The wrong password was provided.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit failure,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""FORELA-WKSTN001$""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1106""},{""@Name"":""ServiceName"",""#text"":""krbtgt/forela.local""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x18""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::ffff:172.17.79.129""},{""@Name"":""IpPort"",""#text"":""57364""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
69,6485,2024-05-21 03:06:36.1531723,4771,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,2396,DC01.forela.local,0,,Kerberos pre-authentication failed,,::ffff:172.17.79.129:57366,Target: FORELA-WKSTN001$ (S-1-5-21-3239415629-1862073780-2394361899-1106),ServiceName: krbtgt/forela.local,Status: KDC_ERR_PREAUTH_FAILED - Pre-authentication information was invalid - The wrong password was provided.,PreAuthType: PA-ENC-TIMESTAMP - This type is normal for standard password authentication.,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit failure,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""FORELA-WKSTN001$""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-1106""},{""@Name"":""ServiceName"",""#text"":""krbtgt/forela.local""},{""@Name"":""TicketOptions"",""#text"":""0x40810010""},{""@Name"":""Status"",""#text"":""0x18""},{""@Name"":""PreAuthType"",""#text"":""2""},{""@Name"":""IpAddress"",""#text"":""::ffff:172.17.79.129""},{""@Name"":""IpPort"",""#text"":""57366""},{""@Name"":""CertIssuerName""},{""@Name"":""CertSerialNumber""},{""@Name"":""CertThumbprint""}]}}"
70,6486,2024-05-21 03:07:25.9116655,4702,LogAlways,Microsoft-Windows-Security-Auditing,Security,748,968,DC01.forela.local,0,,A scheduled task was updated,FORELA\DC01$,,TaskName: \Microsoft\Windows\Application Experience\PcaPatchDbTask,"TaskContentNew: &lt;?xml version=""1.0"" encoding=""UTF-16""?&gt;, &lt;Task version=""1.6"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task""&gt;,   &lt;RegistrationInfo&gt;,     &lt;Source&gt;Microsoft Corporation&lt;/Source&gt;,     &lt;Author&gt;Microsoft Corporation&lt;/Author&gt;,     &lt;Version&gt;1.0&lt;/Version&gt;,     &lt;Description&gt;Updates compatibility database&lt;/Description&gt;,     &lt;URI&gt;\Microsoft\Windows\Application Experience\PcaPatchDbTask&lt;/URI&gt;,     &lt;SecurityDescriptor&gt;D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS)&lt;/SecurityDescriptor&gt;,   &lt;/RegistrationInfo&gt;,   &lt;Triggers&gt;,     &lt;TimeTrigger&gt;,       &lt;Repetition&gt;,         &lt;Interval&gt;PT12H&lt;/Interval&gt;,         &lt;StopAtDurationEnd&gt;false&lt;/StopAtDurationEnd&gt;,       &lt;/Repetition&gt;,       &lt;StartBoundary&gt;2008-09-01T03:00:00&lt;/StartBoundary&gt;,       &lt;Enabled&gt;true&lt;/Enabled&gt;,       &lt;RandomDelay&gt;PT2H&lt;/RandomDelay&gt;,     &lt;/TimeTrigger&gt;,   &lt;/Triggers&gt;,   &lt;Principals&gt;,     &lt;Principal id=""LocalSystem""&gt;,       &lt;UserId&gt;S-1-5-18&lt;/UserId&gt;,       &lt;RunLevel&gt;LeastPrivilege&lt;/RunLevel&gt;,       &lt;LogonType&gt;InteractiveToken&lt;/LogonType&gt;,     &lt;/Principal&gt;,   &lt;/Principals&gt;,   &lt;Settings&gt;,     &lt;MultipleInstancesPolicy&gt;IgnoreNew&lt;/MultipleInstancesPolicy&gt;,     &lt;DisallowStartIfOnBatteries&gt;false&lt;/DisallowStartIfOnBatteries&gt;,     &lt;StopIfGoingOnBatteries&gt;false&lt;/StopIfGoingOnBatteries&gt;,     &lt;AllowHardTerminate&gt;true&lt;/AllowHardTerminate&gt;,     &lt;StartWhenAvailable&gt;true&lt;/StartWhenAvailable&gt;,     &lt;RunOnlyIfNetworkAvailable&gt;true&lt;/RunOnlyIfNetworkAvailable&gt;,     &lt;IdleSettings&gt;,       &lt;StopOnIdleEnd&gt;false&lt;/StopOnIdleEnd&gt;,       &lt;RestartOnIdle&gt;false&lt;/RestartOnIdle&gt;,     &lt;/IdleSettings&gt;,     &lt;AllowStartOnDemand&gt;true&lt;/AllowStartOnDemand&gt;,     &lt;Enabled&gt;true&lt;/Enabled&gt;,     &lt;Hidden&gt;false&lt;/Hidden&gt;,     &lt;RunOnlyIfIdle&gt;false&lt;/RunOnlyIfIdle&gt;,     &lt;DisallowStartOnRemoteAppSession&gt;false&lt;/DisallowStartOnRemoteAppSession&gt;,     &lt;UseUnifiedSchedulingEngine&gt;true&lt;/UseUnifiedSchedulingEngine&gt;,     &lt;WakeToRun&gt;false&lt;/WakeToRun&gt;,     &lt;ExecutionTimeLimit&gt;P1D&lt;/ExecutionTimeLimit&gt;,     &lt;Priority&gt;7&lt;/Priority&gt;,   &lt;/Settings&gt;,   &lt;Actions Context=""LocalSystem""&gt;,     &lt;Exec&gt;,       &lt;Command&gt;%windir%\system32\rundll32.exe&lt;/Command&gt;,       &lt;Arguments&gt;%windir%\system32\PcaSvc.dll,PcaPatchSdbTask&lt;/Arguments&gt;,     &lt;/Exec&gt;,   &lt;/Actions&gt;, &lt;/Task&gt;",,,,,,False,C:\Users\turana.rashidova\Downloads\campfire-1\Triage\Domain Controller\SECURITY-DC.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DC01$""},{""@Name"":""SubjectDomainName"",""#text"":""FORELA""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\Application Experience\\PcaPatchDbTask""},{""@Name"":""TaskContentNew"",""#text"":""&lt;?xml version=\""1.0\"" encoding=\""UTF-16\""?&gt;, &lt;Task version=\""1.6\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\""&gt;,   &lt;RegistrationInfo&gt;,     &lt;Source&gt;Microsoft Corporation&lt;/Source&gt;,     &lt;Author&gt;Microsoft Corporation&lt;/Author&gt;,     &lt;Version&gt;1.0&lt;/Version&gt;,     &lt;Description&gt;Updates compatibility database&lt;/Description&gt;,     &lt;URI&gt;\\Microsoft\\Windows\\Application Experience\\PcaPatchDbTask&lt;/URI&gt;,     &lt;SecurityDescriptor&gt;D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS)&lt;/SecurityDescriptor&gt;,   &lt;/RegistrationInfo&gt;,   &lt;Triggers&gt;,     &lt;TimeTrigger&gt;,       &lt;Repetition&gt;,         &lt;Interval&gt;PT12H&lt;/Interval&gt;,         &lt;StopAtDurationEnd&gt;false&lt;/StopAtDurationEnd&gt;,       &lt;/Repetition&gt;,       &lt;StartBoundary&gt;2008-09-01T03:00:00&lt;/StartBoundary&gt;,       &lt;Enabled&gt;true&lt;/Enabled&gt;,       &lt;RandomDelay&gt;PT2H&lt;/RandomDelay&gt;,     &lt;/TimeTrigger&gt;,   &lt;/Triggers&gt;,   &lt;Principals&gt;,     &lt;Principal id=\""LocalSystem\""&gt;,       &lt;UserId&gt;S-1-5-18&lt;/UserId&gt;,       &lt;RunLevel&gt;LeastPrivilege&lt;/RunLevel&gt;,       &lt;LogonType&gt;InteractiveToken&lt;/LogonType&gt;,     &lt;/Principal&gt;,   &lt;/Principals&gt;,   &lt;Settings&gt;,     &lt;MultipleInstancesPolicy&gt;IgnoreNew&lt;/MultipleInstancesPolicy&gt;,     &lt;DisallowStartIfOnBatteries&gt;false&lt;/DisallowStartIfOnBatteries&gt;,     &lt;StopIfGoingOnBatteries&gt;false&lt;/StopIfGoingOnBatteries&gt;,     &lt;AllowHardTerminate&gt;true&lt;/AllowHardTerminate&gt;,     &lt;StartWhenAvailable&gt;true&lt;/StartWhenAvailable&gt;,     &lt;RunOnlyIfNetworkAvailable&gt;true&lt;/RunOnlyIfNetworkAvailable&gt;,     &lt;IdleSettings&gt;,       &lt;StopOnIdleEnd&gt;false&lt;/StopOnIdleEnd&gt;,       &lt;RestartOnIdle&gt;false&lt;/RestartOnIdle&gt;,     &lt;/IdleSettings&gt;,     &lt;AllowStartOnDemand&gt;true&lt;/AllowStartOnDemand&gt;,     &lt;Enabled&gt;true&lt;/Enabled&gt;,     &lt;Hidden&gt;false&lt;/Hidden&gt;,     &lt;RunOnlyIfIdle&gt;false&lt;/RunOnlyIfIdle&gt;,     &lt;DisallowStartOnRemoteAppSession&gt;false&lt;/DisallowStartOnRemoteAppSession&gt;,     &lt;UseUnifiedSchedulingEngine&gt;true&lt;/UseUnifiedSchedulingEngine&gt;,     &lt;WakeToRun&gt;false&lt;/WakeToRun&gt;,     &lt;ExecutionTimeLimit&gt;P1D&lt;/ExecutionTimeLimit&gt;,     &lt;Priority&gt;7&lt;/Priority&gt;,   &lt;/Settings&gt;,   &lt;Actions Context=\""LocalSystem\""&gt;,     &lt;Exec&gt;,       &lt;Command&gt;%windir%\\system32\\rundll32.exe&lt;/Command&gt;,       &lt;Arguments&gt;%windir%\\system32\\PcaSvc.dll,PcaPatchSdbTask&lt;/Arguments&gt;,     &lt;/Exec&gt;,   &lt;/Actions&gt;, &lt;/Task&gt;""},{""@Name"":""ClientProcessStartKey"",""#text"":""3377699720527988""},{""@Name"":""ClientProcessId"",""#text"":""1288""},{""@Name"":""ParentProcessId"",""#text"":""728""},{""@Name"":""RpcCallClientLocality"",""#text"":""0""},{""@Name"":""FQDN"",""#text"":""DC01.forela.local""}]}}"
